solar,hydro
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,367.3201425748264
771.977705185132,528.0196083002409
495.59869304638704,804.3950712887952
0.0,1098.235787495991
0.0,1299.9837100143102
0.0,1299.983708264753
0.0,1299.9837065148201
0.0,1116.3228262154066
0.0,932.6675505374022
0.0,749.0169042273602
0.0,565.3699121072784
0.0,381.7255985863586
0.0,367.28316386283825
0.0,367.28186296348076
0.0,661.103137841832
0.0,954.9179585693064
0.0,1248.7238256910248
83.72093023588359,1216.264797027994
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,373.03344476553724
771.977705185132,528.0196039753343
495.59869304638704,804.3950613268487
0.0,1098.1818369119167
0.0,1299.983684132113
0.0,1299.9836823769947
0.0,1299.983680621499
0.0,1299.9836788656257
0.0,1116.3587969898279
0.0,932.7395284167865
0.0,749.124896730188
0.0,565.5139252908141
0.0,381.905637250002
0.0,367.2111012398524
0.0,367.2097986745406
0.0,660.9734167054411
0.0,954.7305722779723
83.72093023588359,771.122793300765
622.7176629233486,587.5187927492883
806.5731308236544,403.91759353980245
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,367.1912976298788
771.977705185132,528.0196001313263
495.59869304638704,804.3950523901584
0.0,1098.1326495341102
0.0,1299.9836607555612
0.0,1299.9836589954095
0.0,1299.9836572348788
0.0,1299.9836554739682
0.0,1116.3894964847307
0.0,932.8009581936977
0.0,749.2170630121307
0.0,565.6368332263739
0.0,382.05929091276647
0.0,367.14959993185647
0.0,660.865054491758
0.0,954.5740396920203
0.0,1248.2740501530905
83.72093023588359,1064.6933663755403
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,367.1229897564192
771.977705185132,528.0195958890648
495.59869304638704,804.3950424970307
0.0,1098.0779707518298
0.0,1299.9836348190956
0.0,1299.983633053349
0.0,1299.9836312872217
0.0,1299.983629520713
0.0,1116.4236234606842
0.0,932.8692458895805
0.0,749.3195184940932
0.0,565.773462364607
0.0,382.23009838086455
0.0,367.0812317347142
0.0,660.741986396644
0.0,954.3962636292275
0.0,1248.04155498398
83.72093023588359,1216.264729884919
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,373.0334384171901
771.977705185132,528.019591278376
495.59869304638704,804.3950319012424
0.0,1098.0211411802024
0.0,1299.983607336911
0.0,1299.9836055652336
0.0,1299.9836037931725
0.0,1116.4567800490674
0.0,932.9355930718519
0.0,749.4190633819503
0.0,565.9062104218
0.0,382.39605390688666
0.0,367.01480658196397
0.0,367.01349953922886
0.0,367.01219246591114
0.0,660.6177107678392
0.0,954.2167438847958
83.72093023588359,770.7077579249989
622.7176629233486,587.2025636716669
806.5731308236544,403.70018057987454
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.99362693055645
771.977705185132,528.0195878202138
495.59869304638704,804.3950236914859
0.0,1097.9744187552046
0.0,1299.9835855387164
0.0,1299.983583762316
0.0,1299.9835819855311
0.0,1116.4859392444005
0.0,932.9939401119346
0.0,749.5066037176282
0.0,566.0229490259509
0.0,382.541994727261
0.0,366.9563924927466
0.0,366.9550840619248
0.0,366.9537756004506
0.0,660.51255594093
0.0,954.064844277013
83.72093023588359,770.5850637029592
622.7176629233486,587.1090788238097
806.5731308236544,403.6359080687369
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.9351904299397
771.977705185132,528.0195840937572
495.59869304638704,804.3950150650774
0.0,1097.9276412592226
0.0,1299.9835630440398
0.0,1299.983561262768
0.0,1299.9835594811102
0.0,1116.5151313341348
0.0,933.0523538352384
0.0,749.5942449914921
0.0,566.1398228834224
0.0,382.68810517382394
0.0,366.89790943644834
0.0,366.8965995672288
0.0,366.8952896672845
0.0,660.4072766968702
0.0,476.9585969311752
83.72093023588359,366.88991838265514
622.7176629233486,366.8886083259813
806.5731308236544,366.8872982385733
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.8807473404644
771.977705185132,528.0195805471348
495.59869304638704,804.3950069101272
0.0,1097.8840600599822
0.0,1299.9835418839914
0.0,1299.9835400981337
0.0,1299.9835383118877
0.0,1299.9835365252545
0.0,1116.5446481224496
0.0,933.1114174078951
0.0,749.6828616748397
0.0,566.2579977586938
0.0,382.8358422819806
0.0,366.8387750268667
0.0,366.837463716875
0.0,660.3031854928785
0.0,953.7624015346289
83.72093023588359,770.3407707370409
622.7176629233486,586.9229436695709
806.5731308236544,403.50793671507637
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.8188385844238
771.977705185132,528.0195765424902
495.59869304638704,804.3949976753007
0.0,1097.8345027806768
0.0,1299.9835178706005
0.0,1299.9835160795299
0.0,1299.9835142880695
0.0,1116.5732547547302
0.0,933.1686599945431
0.0,749.768746077348
0.0,566.3725288712567
0.0,382.9790239893843
0.0,366.78146433581225
0.0,366.7801516653847
0.0,366.778838964091
0.0,660.1976564489669
0.0,953.6099613420889
83.72093023588359,770.217639859522
622.7176629233486,586.8291261173435
806.5731308236544,403.4434354651371
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.7601941236843
771.977705185132,528.019572795488
495.59869304638704,804.3949889935597
0.0,1097.7875587380965
0.0,1299.9834952167855
0.0,1299.9834934207877
0.0,1299.9834916243994
0.0,1299.9834898276195
0.0,1116.6048762606686
0.0,933.2319351335502
0.0,749.8636814037972
0.0,566.4991297813667
0.0,383.1372947622
0.0,366.7181141774722
0.0,366.7168000233538
0.0,660.0859816378074
0.0,953.4486434287463
83.72093023588359,770.0873381963324
622.7176629233486,586.7298449320737
806.5731308236544,403.3751778907398
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.69813451470463
771.977705185132,528.0195688547684
495.59869304638704,804.3949798385901
0.0,1097.7378810182577
0.0,1299.9834712816496
0.0,1299.9834694804385
0.0,1299.9834676788353
0.0,1299.9834658768389
0.0,1116.6358811751938
0.0,933.2939764459209
0.0,749.956765493146
0.0,566.6232619306
0.0,383.2924791574167
0.0,366.6559995029559
0.0,366.65468390866556
0.0,659.9741679309972
0.0,953.2871249058974
83.72093023588359,769.956874520435
622.7176629233486,586.6304403252544
806.5731308236544,403.3068354775421
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.6359978428277
771.977705185132,528.0195649262757
495.59869304638704,804.3949706932193
0.0,1097.6881416750512
0.0,1299.9834473358455
0.0,1299.9834455294106
0.0,1299.9834437225813
0.0,1116.6645930140087
0.0,933.3514291487279
0.0,750.0429651306106
0.0,566.7382133587092
0.0,383.43618621520983
0.0,366.5984789745897
0.0,366.5971620886032
0.0,366.59584517153655
0.0,659.8682538238414
0.0,953.1341286463964
83.72093023588359,769.8332946321365
622.7176629233486,586.5362807693925
806.5731308236544,403.2420991743749
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.57714004010353
771.977705185132,528.0195612613295
495.59869304638704,804.3949621114012
0.0,1097.6410272604287
0.0,1299.9834247708086
0.0,1299.9834229594417
0.0,1116.691661451468
0.0,933.4055932855724
0.0,750.1242303737374
0.0,566.8465843490713
0.0,383.57166664199497
0.0,366.5442510835709
0.0,366.54293291386955
0.0,366.54161471302274
0.0,366.54029648102886
0.0,659.7682619242892
0.0,476.49707216810293
83.72093023588359,366.5348910003562
622.7176629233486,366.53357260947814
806.5731308236544,366.5322541874433
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.5256616098633
771.977705185132,366.5243430008549
495.59869304638704,659.7395444382108
0.0,952.9482036609581
0.0,1246.1477870611916
0.0,1299.983403682232
0.0,1116.7164678582178
0.0,933.4552314023705
0.0,750.1987053471464
0.0,566.9459003096488
0.0,383.6958270634599
0.0,366.4945535226588
0.0,366.4932340871053
0.0,366.49191462034213
0.0,366.4905951223679
0.0,659.6787955072424
0.0,476.43245542912035
83.72093023588359,366.4851845502826
622.7176629233486,366.48386489309956
806.5731308236544,366.4825452046958
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.47594629430847
771.977705185132,528.0195546498403
495.59869304638704,804.394946873073
0.0,1097.5600223294132
0.0,1299.9833851616293
0.0,1299.983383341599
0.0,1116.7422073265377
0.0,933.5067370278878
0.0,750.275982564544
0.0,567.0489538550627
0.0,383.8246604033659
0.0,366.442985539759
0.0,366.4416649321612
0.0,366.44034429329395
0.0,366.43902362315566
0.0,659.5859629405596
0.0,952.726349959615
83.72093023588359,769.5039184712144
622.7176629233486,586.2853179353505
806.5731308236544,403.0695576875837
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.4202653660411
771.977705185132,528.0195511488879
495.59869304638704,804.3949386911671
0.0,1097.5154507376924
0.0,1299.983363678098
0.0,1299.983361853355
0.0,1299.9833600282127
0.0,1116.7723618252544
0.0,933.5670766304712
0.0,750.3665139441165
0.0,567.1696818637432
0.0,383.97558894365034
0.0,366.38257529933986
0.0,366.38125348161805
0.0,366.37993163256425
0.0,659.4795932185638
0.0,952.5726959131199
83.72093023588359,769.3798075674069
622.7176629233486,586.1907540147702
806.5731308236544,403.00454354062634
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.3611556976744
771.977705185132,528.0195476715916
495.59869304638704,804.3949303654038
0.0,1097.468135613455
0.0,1299.9833414404936
0.0,1299.9833396108593
0.0,1116.7995461461035
0.0,933.6214720942119
0.0,750.4481255354647
0.0,567.2785138950774
0.0,384.1116453821478
0.0,366.3281163783645
0.0,366.3267930245786
0.0,366.3254696393832
0.0,659.381557004692
0.0,952.4310786774067
0.0,1245.4714919943658
83.72093023588359,1062.3027857288191
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.2984628774311
771.977705185132,528.0195432867145
495.59869304638704,804.3949204681877
0.0,1097.4179490070608
0.0,1299.9833161152958
0.0,1299.9833142801049
0.0,1116.8308600270448
0.0,933.6841330752172
0.0,750.5421403895384
0.0,567.4038887997366
0.0,384.2683845413758
0.0,366.2653777347321
0.0,366.26405298263535
0.0,366.26272819905734
0.0,659.2686177484438
0.0,952.2679343583119
0.0,1245.2581325010256
83.72093023588359,1062.1207903577863
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.2356920286054
771.977705185132,528.0195393746573
495.59869304638704,804.3949112820801
0.0,1097.3677021745568
0.0,1299.9832919128974
0.0,1299.9832900723736
0.0,1299.9832882314447
0.0,1116.8645648556512
0.0,933.75157692926
0.0,1226.7009693905811
0.0,1043.58974363254
0.0,860.4838567788076
0.0,677.3823142924656
0.0,494.2841213820686
0.0,787.2297975935189
0.0,1080.16777775179
0.0,1299.9832742453987
83.72093023588359,1116.8817859004057
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.160695444494
771.977705185132,528.0195343342945
495.59869304638704,804.3948997416733
0.0,1097.3076671321858
0.0,1299.983262062777
0.0,1299.983260215677
0.0,1299.9832583681691
0.0,1116.9020284390967
0.0,933.8265432727719
0.0,1226.7158732934183
0.0,1043.6421535290053
0.0,860.5737812893664
0.0,677.5097606984102
0.0,494.44909562469576
0.0,787.3347028985621
0.0,1080.2126014601947
0.0,1299.9832449054747
83.72093023588359,1116.9192785837693
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.0855780582194
771.977705185132,528.019529508855
495.59869304638704,804.3948885149116
0.0,1097.2475364138588
0.0,1299.9832326797043
0.0,1299.9832308261123
0.0,1299.9832289721103
0.0,1299.983227117698
0.0,1116.9419111102995
0.0,933.9063496286805
0.0,750.8755456699129
0.0,567.8485019517967
0.0,384.824220971689
0.0,366.0428932627767
0.0,658.8728976864844
0.0,951.6963030036644
0.0,1244.5105536204617
83.72093023588359,1061.4831051464755
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,366.015748929605
771.977705185132,528.0195249844082
495.59869304638704,804.3948780126893
0.0,1097.1916386886455
0.0,1299.9832052389552
0.0,1299.983203379291
0.0,1299.9832015192144
0.0,1116.9744354565755
0.0,933.9714319128743
0.0,750.9731926514054
0.0,567.9787193265367
0.0,384.9870132688577
0.0,365.9777322633973
0.0,365.97640050574336
0.0,658.7532055155176
0.0,951.5234034828378
0.0,1244.2844357601195
83.72093023588359,1061.2902264468416
622.7176629233486,677.2823370766514
806.5731308236544,493.4268691763456
949.7981933007911,350.2018066992089
1000.0,300.0
959.2927157684521,340.7072842315479
961.2915625222173,338.7084374777827
926.9652123555337,365.9492233749646
771.977705185132,528.0195206174791
495.59869304638704,804.3948679150537
0.0,1097.1383851650764
0.0,1299.9831789294344
0.0,1299.9831770639398
0.0,1299.9831751980319
0.0,1117.007667581818
0.0,934.0379306989422
0.0,366.9170947071093
0.0,660.4465273414606
0.0,476.9869454225005
0.0,366.91172537913224
0.0,660.4368621431208
0.0,953.9555018295436
0.0,1247.4651283624794
0.0,1299.9835530338362
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.88086071389847
979.0725326522688,320.9274673477312
908.8783194162861,391.120191327739
699.6432817534794,600.3532090060039
171.73999206748348,893.8462362859896
0.0,1187.3307598700205
0.0,1299.9835403754216
0.0,1299.983538589238
0.0,1299.9835368026668
0.0,1299.983535015708
0.0,1299.9835332167158
0.0,1299.9835314289787
0.0,1299.9835296408532
0.0,1299.983527852339
0.0,1299.9835260634363
0.0,1299.9835242741456
0.0,1299.9835224844658
0.0,1299.9835206943972
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.7967688316737
979.0725326522688,320.9274673477312
908.8783194162861,391.1201883954658
699.6432817534794,600.3532020991461
171.73999206748348,893.7789352288283
0.0,1187.1961506546481
0.0,1299.9835079858851
0.0,1299.983506192665
0.0,1299.9835043990543
0.0,1299.9835026050544
0.0,1299.983500650303
0.0,1299.9834988554894
0.0,1299.9834970602851
0.0,1299.98349526469
0.0,1299.9834934687035
0.0,1299.983491672327
0.0,1299.9834898755594
0.0,1299.9834880784006
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.712529410286
979.0725326522688,320.9274673477312
908.8783194162861,391.1201854068055
699.6432817534794,600.3531950962075
171.73999206748348,893.7115157632483
0.0,1187.061304600244
0.0,1299.9834753191803
0.0,1299.9834735188506
0.0,1299.983471718129
0.0,1299.9834699170146
0.0,1299.9834683510046
0.0,1299.983466549154
0.0,1299.9834647469092
0.0,1299.9834629442726
0.0,1299.9834611412425
0.0,1299.983459337819
0.0,1299.9834575340026
0.0,1299.9834557297922
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.6281431979941
979.0725326522688,320.9274673477312
908.8783194162861,391.1201825256789
699.6432817534794,600.353188248809
171.73999206748348,893.6439794829577
0.0,1186.92622488863
0.0,1299.9834429203954
0.0,1299.9834411129962
0.0,1299.9834393052024
0.0,1299.9834374970133
0.0,1299.9834353401054
0.0,1299.9834335310552
0.0,1299.9834317216098
0.0,1299.983429911769
0.0,1299.9834281015326
0.0,1299.9834262909005
0.0,1299.9834244798733
0.0,1299.9834226684497
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.54360818172523
979.0725326522688,320.9274673477312
908.8783194162861,391.12017945709874
699.6432817534794,600.3531811040074
171.73999206748348,893.5763229864274
0.0,1186.790904726596
0.0,1299.9834098073459
0.0,1299.9834079927139
0.0,1299.9834061776853
0.0,1299.983404362259
0.0,1299.9834025982993
0.0,1299.9834007820893
0.0,1299.9833989654821
0.0,1299.9833971484768
0.0,1299.9833953310738
0.0,1299.983393513273
0.0,1299.9833916950738
0.0,1299.9833898764768
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.4589240135058
979.0725326522688,320.9274673477312
908.8783194162861,391.12017649707445
699.6432817534794,600.3531741161647
171.73999206748348,893.5085477919321
0.0,1186.6553471403988
0.0,1299.9833769642016
0.0,1299.9833751423769
0.0,1299.9833733201526
0.0,1299.983371497529
0.0,1299.9833701574769
0.0,1299.9833683341537
0.0,1299.9833665104304
0.0,1299.983364686307
0.0,1299.983362861784
0.0,1299.9833610368603
0.0,1299.9833592115365
0.0,1299.9833573858118
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.3740929769244
979.0725326522688,320.9274673477312
908.8783194162861,391.12017365515965
699.6432817534794,600.3531672999713
171.73999206748348,893.4406557842012
0.0,1186.5195558991504
0.0,1299.9833444229723
0.0,1299.9833425940014
0.0,1299.9833407646283
0.0,1299.9833389348537
0.0,1116.7995886576714
0.0,933.6215580463834
0.0,750.4482551797693
0.0,567.2786878600845
0.0,384.1118636718825
0.0,677.1708220473506
0.0,970.2230609519681
0.0,1263.2660378582932
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.3032201497117
979.0725326522688,320.9274673477312
908.8783194162861,391.12017108871777
699.6432817534794,600.35316130619
171.73999206748348,893.383933636055
0.0,1186.4061055637649
0.0,1299.9833165576842
0.0,1299.9833147225909
0.0,1299.983312887093
0.0,1116.8326508645823
0.0,933.6877167547459
0.0,750.5475172136621
0.0,567.4110588650943
0.0,384.2773481144755
0.0,366.2617900329644
0.0,659.2669289400511
0.0,952.2654947639389
0.0,1245.254941934121
328.89417363998746,971.1058263600125
668.6880697528755,631.3119302471245
675.7035275727086,624.2964724272914
893.8961553263925,406.10384467360745
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.2360786493235
979.0725326522688,320.9274673477312
908.8783194162861,391.1201687890816
699.6432817534794,600.3531558266156
171.73999206748348,893.3301985942782
0.0,1186.2986297467867
0.0,1299.983290564438
0.0,1299.9832887236184
0.0,1116.8638426206862
0.0,933.7501318111458
0.0,750.6411618703448
0.0,567.5359386259763
0.0,384.4334673696277
0.0,366.19930012762245
0.0,366.1979736795164
0.0,366.19664719984274
0.0,659.1496666330175
0.0,476.0502949992274
328.89417363998746,366.19120800566526
668.6880697528755,366.18988136496455
675.7035275727086,366.1885546926863
893.8961553263925,366.187227988829
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.1832476877662
979.0725326522688,320.9274673477312
908.8783194162861,391.1201668075452
699.6432817534794,600.3531512484396
171.73999206748348,893.2879155870465
0.0,1186.214059221912
0.0,1299.9832695164334
0.0,1299.9832676709773
0.0,1116.8902328615882
0.0,933.8029399106812
0.0,750.7203937591877
0.0,567.6415988335569
0.0,384.5655594818007
0.0,366.1464276152876
0.0,366.14509995445525
0.0,366.143772261993
0.0,659.0544877482156
0.0,475.98155262547806
328.89417363998746,366.138328043582
668.6880697528755,366.1370001897735
675.7035275727086,366.1356723043252
893.8961553263925,366.1343443872355
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.13036044610135
979.0725326522688,320.9274673477312
908.8783194162861,391.12016498185955
699.6432817534794,600.3531469057522
171.73999206748348,893.2455884875511
0.0,1186.129400497423
0.0,1299.9832489514376
0.0,1299.98324710144
0.0,1116.9166516453438
0.0,933.8558044775491
0.0,750.7997095022859
0.0,567.7473703381554
0.0,384.69779038758855
0.0,366.09349990117107
0.0,366.0921709799652
0.0,366.09084202706475
0.0,366.08951304246807
0.0,366.08818402617356
328.89417363998746,366.08685497817953
668.6880697528755,366.08552589848443
675.7035275727086,366.08419678708657
893.8961553263925,366.0828676439844
984.8196590571599,315.1803409428401
1000.0,300.0
931.0741180679803,366.0788800244353
979.0725326522688,320.9274673477312
908.8783194162861,366.07622145285086
699.6432817534794,600.3531426086053
171.73999206748348,893.204459796114
