INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-06-01T22:00:00-00:00,2022-06-01T23:00:00-00:00,2022-06-01,16,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,73.15891,1
2022-06-01T23:00:00-00:00,2022-06-02T00:00:00-00:00,2022-06-01,17,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,76.33203,1
2022-06-01T16:00:00-00:00,2022-06-01T17:00:00-00:00,2022-06-01,10,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,48.17313,1
2022-06-02T04:00:00-00:00,2022-06-02T05:00:00-00:00,2022-06-01,22,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,107.23895,1
2022-06-02T03:00:00-00:00,2022-06-02T04:00:00-00:00,2022-06-01,21,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,126.11054,1
2022-06-02T02:00:00-00:00,2022-06-02T03:00:00-00:00,2022-06-01,20,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,131.49013,1
2022-06-02T06:00:00-00:00,2022-06-02T07:00:00-00:00,2022-06-01,24,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,78.81366,1
2022-06-01T18:00:00-00:00,2022-06-01T19:00:00-00:00,2022-06-01,12,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,55.1386,1
2022-06-01T17:00:00-00:00,2022-06-01T18:00:00-00:00,2022-06-01,11,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,48.41482,1
2022-06-02T00:00:00-00:00,2022-06-02T01:00:00-00:00,2022-06-01,18,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,82.16851,1
2022-06-01T15:00:00-00:00,2022-06-01T16:00:00-00:00,2022-06-01,9,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,53.65521,1
2022-06-01T07:00:00-00:00,2022-06-01T08:00:00-00:00,2022-06-01,1,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,70.54401,1
2022-06-01T11:00:00-00:00,2022-06-01T12:00:00-00:00,2022-06-01,5,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,70.54305,1
2022-06-01T21:00:00-00:00,2022-06-01T22:00:00-00:00,2022-06-01,15,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,73.7512,1
2022-06-01T14:00:00-00:00,2022-06-01T15:00:00-00:00,2022-06-01,8,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,65.01066,1
2022-06-01T12:00:00-00:00,2022-06-01T13:00:00-00:00,2022-06-01,6,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,84.5493,1
2022-06-01T10:00:00-00:00,2022-06-01T11:00:00-00:00,2022-06-01,4,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,68.87917,1
2022-06-01T13:00:00-00:00,2022-06-01T14:00:00-00:00,2022-06-01,7,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,81.57256,1
2022-06-01T19:00:00-00:00,2022-06-01T20:00:00-00:00,2022-06-01,13,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,64.61879,1
