INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2023-07-01T17:00:00-00:00,2023-07-01T18:00:00-00:00,2023-07-01,11,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,23.31703,1
2023-07-02T02:00:00-00:00,2023-07-02T03:00:00-00:00,2023-07-01,20,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,79.22319,1
2023-07-01T23:00:00-00:00,2023-07-02T00:00:00-00:00,2023-07-01,17,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,47.19585,1
2023-07-02T04:00:00-00:00,2023-07-02T05:00:00-00:00,2023-07-01,22,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,61.02226,1
2023-07-01T15:00:00-00:00,2023-07-01T16:00:00-00:00,2023-07-01,9,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,23.94765,1
2023-07-01T22:00:00-00:00,2023-07-01T23:00:00-00:00,2023-07-01,16,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,42.68056,1
2023-07-01T14:00:00-00:00,2023-07-01T15:00:00-00:00,2023-07-01,8,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,28.20084,1
2023-07-01T09:00:00-00:00,2023-07-01T10:00:00-00:00,2023-07-01,3,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,39.24923,1
2023-07-01T21:00:00-00:00,2023-07-01T22:00:00-00:00,2023-07-01,15,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,40.05091,1
2023-07-01T20:00:00-00:00,2023-07-01T21:00:00-00:00,2023-07-01,14,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,36.77391,1
2023-07-01T18:00:00-00:00,2023-07-01T19:00:00-00:00,2023-07-01,12,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,28.39925,1
2023-07-01T13:00:00-00:00,2023-07-01T14:00:00-00:00,2023-07-01,7,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,39.97503,1
2023-07-01T11:00:00-00:00,2023-07-01T12:00:00-00:00,2023-07-01,5,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,40.51031,1
2023-07-01T08:00:00-00:00,2023-07-01T09:00:00-00:00,2023-07-01,2,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,39.78673,1
2023-07-01T12:00:00-00:00,2023-07-01T13:00:00-00:00,2023-07-01,6,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,41.18677,1
2023-07-02T00:00:00-00:00,2023-07-02T01:00:00-00:00,2023-07-01,18,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,52.91676,1
2023-07-01T19:00:00-00:00,2023-07-01T20:00:00-00:00,2023-07-01,13,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,32.89635,1
2023-07-02T03:00:00-00:00,2023-07-02T04:00:00-00:00,2023-07-01,21,0,MEADS_2_N101,MEADS_2_N101,MEADS_2_N101,DAM,LMP,LMP_PRC,MEADS_2_N101,ALL,1,71.84726,1
